,resolution_0.730859375_k_1,resolution_0.730859375_k_8,resolution_0.463671875_k_1,resolution_0.463671875_k_8,resolution_1.680859375_k_13,resolution_1.680859375_k_20,resolution_1.413671875_k_13,resolution_1.413671875_k_20,resolution_0.255859375_k_19,resolution_0.255859375_k_2,resolution_0.938671875_k_19,resolution_0.938671875_k_2,resolution_1.205859375_k_7,resolution_1.205859375_k_14,resolution_1.888671875_k_7,resolution_1.888671875_k_14,resolution_0.493359375_k_10,resolution_0.493359375_k_23,resolution_1.651171875_k_10,resolution_1.651171875_k_23,resolution_1.443359375_k_22,resolution_1.443359375_k_11,resolution_0.701171875_k_22,resolution_0.701171875_k_11,resolution_0.968359375_k_16,resolution_0.968359375_k_17,resolution_1.176171875_k_16,resolution_1.176171875_k_17,resolution_1.918359375_k_4,resolution_1.918359375_k_5,resolution_0.226171875_k_4,resolution_0.226171875_k_5,resolution_0.137109375_k_5,resolution_0.137109375_k_18,resolution_0.582421875_k_5,resolution_0.582421875_k_18,resolution_1.087109375_k_17,resolution_1.087109375_k_6,resolution_1.532421875_k_17,resolution_1.532421875_k_6,resolution_0.612109375_k_23,resolution_0.612109375_k_24,resolution_0.107421875_k_23,resolution_0.107421875_k_24,resolution_1.562109375_k_11,resolution_1.562109375_k_12,resolution_1.057421875_k_11,resolution_1.057421875_k_12,resolution_0.849609375_k_8,resolution_0.849609375_k_3,resolution_1.294921875_k_8,resolution_1.294921875_k_3,resolution_1.799609375_k_20,resolution_1.799609375_k_15,resolution_0.344921875_k_20,resolution_0.344921875_k_15,resolution_0.374609375_k_14,resolution_0.374609375_k_9,resolution_1.769921875_k_14,resolution_1.769921875_k_9,resolution_1.324609375_k_2,resolution_1.324609375_k_21,resolution_0.819921875_k_2,resolution_0.819921875_k_21,resolution_0.433984375_k_3,resolution_0.433984375_k_5,resolution_1.235546875_k_3,resolution_1.235546875_k_5,resolution_1.383984375_k_15,resolution_1.383984375_k_17,resolution_0.285546875_k_15,resolution_0.285546875_k_17,resolution_0.908984375_k_21,resolution_0.908984375_k_11,resolution_1.710546875_k_21,resolution_1.710546875_k_11,resolution_1.858984375_k_9,resolution_1.858984375_k_23,resolution_0.760546875_k_9,resolution_0.760546875_k_23,resolution_0.671484375_k_12,resolution_0.671484375_k_14,resolution_0.998046875_k_12,resolution_0.998046875_k_14,resolution_1.621484375_k_24,resolution_1.621484375_k_2,resolution_1.948046875_k_24,resolution_1.948046875_k_2,resolution_0.196484375_k_18,resolution_0.196484375_k_20,resolution_0.523046875_k_18,resolution_0.523046875_k_20,resolution_1.146484375_k_6,resolution_1.146484375_k_8,resolution_1.473046875_k_6,resolution_1.473046875_k_8,resolution_1.027734375_k_5,resolution_1.027734375_k_19,resolution_1.829296875_k_5,resolution_1.829296875_k_19,resolution_1.977734375_k_17,resolution_1.977734375_k_7,resolution_0.879296875_k_17,resolution_0.879296875_k_7,resolution_0.552734375_k_23,resolution_0.552734375_k_13,resolution_1.354296875_k_23,resolution_1.354296875_k_13,resolution_1.502734375_k_11,resolution_1.502734375_k_1,resolution_0.404296875_k_11,resolution_0.404296875_k_1,resolution_0.315234375_k_8,resolution_0.315234375_k_10,resolution_0.166796875_k_8,resolution_0.166796875_k_10,resolution_1.265234375_k_20,resolution_1.265234375_k_22,resolution_1.116796875_k_20,resolution_1.116796875_k_22,resolution_0.790234375_k_14,resolution_0.790234375_k_4,resolution_0.641796875_k_14,resolution_0.641796875_k_4,resolution_1.740234375_k_2,resolution_1.740234375_k_16,resolution_1.591796875_k_2,resolution_1.591796875_k_16,resolution_0.226171875_k_2,resolution_0.226171875_k_24,resolution_1.502734375_k_2,resolution_1.502734375_k_24,resolution_1.176171875_k_14,resolution_1.176171875_k_12,resolution_0.552734375_k_14,resolution_0.552734375_k_12,resolution_0.701171875_k_20,resolution_0.701171875_k_18,resolution_1.977734375_k_20,resolution_1.977734375_k_18,resolution_1.651171875_k_8,resolution_1.651171875_k_6,resolution_1.027734375_k_8,resolution_1.027734375_k_6,resolution_0.938671875_k_11,resolution_0.938671875_k_9,resolution_0.790234375_k_11,resolution_0.790234375_k_9,resolution_1.888671875_k_23,resolution_1.888671875_k_21,resolution_1.740234375_k_23,resolution_1.740234375_k_21,resolution_0.463671875_k_17,resolution_0.463671875_k_3,resolution_0.315234375_k_17,resolution_0.315234375_k_3,resolution_1.413671875_k_5,resolution_1.413671875_k_15,resolution_1.265234375_k_5,resolution_1.265234375_k_15,resolution_0.582421875_k_6,resolution_0.582421875_k_2,resolution_1.621484375_k_6,resolution_1.532421875_k_18,resolution_1.532421875_k_14,resolution_0.671484375_k_18,resolution_0.107421875_k_8,resolution_1.146484375_k_24,resolution_1.057421875_k_20,resolution_0.196484375_k_12,resolution_0.344921875_k_9,resolution_0.344921875_k_17,resolution_0.433984375_k_9,resolution_0.433984375_k_17,resolution_1.294921875_k_21,resolution_1.294921875_k_5,resolution_1.383984375_k_21,resolution_1.383984375_k_5,resolution_0.819921875_k_15,resolution_0.819921875_k_23,resolution_0.908984375_k_15,resolution_0.908984375_k_23,resolution_1.769921875_k_3,resolution_1.769921875_k_11,resolution_1.858984375_k_3,resolution_1.858984375_k_11,resolution_0.879296875_k_3,resolution_0.879296875_k_13,resolution_0.255859375_k_3,resolution_0.255859375_k_13,resolution_1.829296875_k_15,resolution_1.829296875_k_1,resolution_1.205859375_k_15,resolution_1.205859375_k_1,resolution_0.404296875_k_21,resolution_0.404296875_k_19,resolution_0.730859375_k_21,resolution_0.730859375_k_19,resolution_1.354296875_k_9,resolution_1.354296875_k_7,resolution_1.680859375_k_9,resolution_1.680859375_k_7,resolution_0.166796875_k_12,resolution_0.166796875_k_4,resolution_1.918359375_k_12,resolution_1.116796875_k_24,resolution_1.116796875_k_16,resolution_0.968359375_k_24,resolution_0.641796875_k_18,resolution_0.641796875_k_10,resolution_1.443359375_k_18,resolution_1.443359375_k_10,resolution_1.591796875_k_6,resolution_1.591796875_k_22,resolution_0.493359375_k_6,resolution_0.493359375_k_22,resolution_0.523046875_k_4,resolution_0.523046875_k_12,resolution_0.849609375_k_4,resolution_0.849609375_k_12,resolution_1.473046875_k_16,resolution_1.473046875_k_24,resolution_1.799609375_k_16,resolution_1.799609375_k_24,resolution_0.998046875_k_22,resolution_0.998046875_k_6,resolution_0.374609375_k_22,resolution_0.374609375_k_6,resolution_1.948046875_k_10,resolution_1.948046875_k_18,resolution_1.324609375_k_10,resolution_1.324609375_k_18,resolution_0.760546875_k_7,resolution_0.760546875_k_21,resolution_1.087109375_k_7,resolution_1.087109375_k_21,resolution_1.710546875_k_19,resolution_1.710546875_k_9,resolution_0.137109375_k_19,resolution_0.137109375_k_9,resolution_0.285546875_k_13,resolution_1.562109375_k_13,resolution_1.562109375_k_15,resolution_1.235546875_k_1,resolution_0.612109375_k_1,resolution_0.612109375_k_3,resolution_0.478515625_k_1,resolution_0.478515625_k_15,resolution_1.814453125_k_1,resolution_1.814453125_k_15,resolution_1.428515625_k_13,resolution_1.428515625_k_3,resolution_0.864453125_k_13,resolution_0.864453125_k_3,resolution_0.953515625_k_19,resolution_0.953515625_k_21,resolution_1.339453125_k_19,resolution_1.339453125_k_21,resolution_1.903515625_k_7,resolution_1.903515625_k_9,resolution_0.389453125_k_7,resolution_0.389453125_k_9,resolution_0.716015625_k_10,resolution_0.716015625_k_6,resolution_0.151953125_k_10,resolution_0.151953125_k_6,resolution_1.666015625_k_22,resolution_1.666015625_k_18,resolution_1.101953125_k_22,resolution_1.101953125_k_18,resolution_0.241015625_k_16,resolution_0.241015625_k_12,resolution_0.626953125_k_16,resolution_0.626953125_k_12,resolution_1.191015625_k_4,resolution_1.191015625_k_24,resolution_1.576953125_k_4,resolution_1.576953125_k_24,resolution_0.834765625_k_5,resolution_0.834765625_k_10,resolution_1.220703125_k_5,resolution_1.220703125_k_10,resolution_1.784765625_k_17,resolution_1.784765625_k_22,resolution_0.270703125_k_17,resolution_0.270703125_k_22,resolution_0.359765625_k_23,resolution_0.359765625_k_4,resolution_1.695703125_k_23,resolution_1.695703125_k_4,resolution_1.309765625_k_11,resolution_1.309765625_k_16,resolution_0.745703125_k_11,resolution_0.745703125_k_16,resolution_0.122265625_k_8,resolution_0.122265625_k_19,resolution_0.983203125_k_8,resolution_0.983203125_k_19,resolution_1.072265625_k_20,resolution_1.072265625_k_7,resolution_1.933203125_k_20,resolution_1.933203125_k_7,resolution_0.597265625_k_14,resolution_0.597265625_k_13,resolution_0.508203125_k_14,resolution_0.508203125_k_13,resolution_1.547265625_k_2,resolution_1.547265625_k_1,resolution_1.458203125_k_2,resolution_1.458203125_k_1,resolution_0.656640625_k_3,resolution_0.656640625_k_22,resolution_0.686328125_k_3,resolution_0.686328125_k_22,resolution_1.606640625_k_15,resolution_1.606640625_k_10,resolution_1.636328125_k_15,resolution_1.636328125_k_10,resolution_0.181640625_k_21,resolution_0.181640625_k_16,resolution_0.211328125_k_21,resolution_0.211328125_k_16,resolution_1.131640625_k_9,resolution_1.131640625_k_4,resolution_1.161328125_k_9,resolution_1.161328125_k_4,resolution_0.419140625_k_12,resolution_0.419140625_k_7,resolution_1.398828125_k_12,resolution_1.398828125_k_7,resolution_1.369140625_k_24,resolution_1.369140625_k_19,resolution_0.448828125_k_24,resolution_0.448828125_k_19,resolution_0.894140625_k_18,resolution_0.894140625_k_1,resolution_1.873828125_k_18,resolution_1.873828125_k_1,resolution_1.844140625_k_6,resolution_1.844140625_k_13,resolution_0.923828125_k_6,resolution_0.923828125_k_13,resolution_0.300390625_k_5,resolution_0.300390625_k_2,resolution_0.567578125_k_5,resolution_0.567578125_k_2,resolution_1.250390625_k_17,resolution_1.250390625_k_14,resolution_1.517578125_k_17,resolution_1.517578125_k_14,resolution_0.775390625_k_23,resolution_0.775390625_k_8,resolution_1.042578125_k_23,resolution_1.042578125_k_8,resolution_1.725390625_k_11,resolution_1.725390625_k_20,resolution_1.992578125_k_11,resolution_1.992578125_k_20,resolution_1.012890625_k_8,resolution_1.012890625_k_17,resolution_1.755078125_k_8,resolution_1.755078125_k_17,resolution_1.962890625_k_20,resolution_1.962890625_k_5,resolution_0.805078125_k_20,resolution_0.805078125_k_5,resolution_0.537890625_k_14,resolution_0.537890625_k_23,resolution_1.280078125_k_14,resolution_1.280078125_k_23,resolution_1.487890625_k_2,resolution_1.487890625_k_11,resolution_0.330078125_k_2,resolution_0.330078125_k_11,resolution_0.983203125_k_1,resolution_0.983203125_k_5,resolution_0.894140625_k_5,resolution_1.933203125_k_13,resolution_1.933203125_k_17,resolution_1.844140625_k_17,resolution_0.508203125_k_19,resolution_0.508203125_k_11,resolution_0.419140625_k_19,resolution_0.419140625_k_11,resolution_1.458203125_k_7,resolution_1.458203125_k_23,resolution_1.369140625_k_7,resolution_1.369140625_k_23,resolution_0.270703125_k_10,resolution_0.270703125_k_14,resolution_1.131640625_k_10,resolution_1.131640625_k_14,resolution_1.220703125_k_22,resolution_1.220703125_k_2,resolution_0.181640625_k_22,resolution_0.181640625_k_2,resolution_0.745703125_k_20,resolution_1.606640625_k_16,resolution_1.606640625_k_20,resolution_1.695703125_k_8,resolution_0.656640625_k_4,resolution_0.656640625_k_8,resolution_0.389453125_k_6,resolution_0.389453125_k_21,resolution_0.300390625_k_6,resolution_0.300390625_k_21,resolution_1.339453125_k_18,resolution_1.339453125_k_9,resolution_1.250390625_k_18,resolution_1.250390625_k_9,resolution_0.864453125_k_24,resolution_0.864453125_k_15,resolution_0.775390625_k_24,resolution_0.775390625_k_15,resolution_1.814453125_k_12,resolution_1.814453125_k_3,resolution_1.725390625_k_12,resolution_1.725390625_k_3,resolution_0.626953125_k_9,resolution_1.962890625_k_9,resolution_1.962890625_k_12,resolution_1.576953125_k_21,resolution_1.012890625_k_21,resolution_1.012890625_k_24,resolution_0.151953125_k_15,resolution_1.487890625_k_15,resolution_1.487890625_k_6,resolution_1.101953125_k_3,resolution_0.537890625_k_3,resolution_0.537890625_k_18,resolution_0.211328125_k_2,resolution_0.211328125_k_8,resolution_1.547265625_k_8,resolution_1.161328125_k_14,resolution_1.161328125_k_20,resolution_0.597265625_k_20,resolution_0.686328125_k_20,resolution_0.686328125_k_2,resolution_1.072265625_k_2,resolution_1.636328125_k_8,resolution_1.636328125_k_14,resolution_0.122265625_k_14,resolution_0.923828125_k_11,resolution_0.923828125_k_23,resolution_0.359765625_k_11,resolution_1.873828125_k_23,resolution_1.873828125_k_11,resolution_1.309765625_k_23,resolution_0.448828125_k_17,resolution_0.834765625_k_17,resolution_1.398828125_k_5,resolution_1.784765625_k_5,resolution_0.805078125_k_4,resolution_0.805078125_k_16,resolution_1.428515625_k_4,resolution_1.428515625_k_16,resolution_1.755078125_k_16,resolution_1.755078125_k_4,resolution_0.478515625_k_16,resolution_0.478515625_k_4,resolution_0.330078125_k_22,resolution_1.903515625_k_22,resolution_1.280078125_k_10,resolution_0.953515625_k_10,resolution_0.567578125_k_7,resolution_0.567578125_k_1,resolution_0.716015625_k_7,resolution_0.716015625_k_1,resolution_1.517578125_k_19,resolution_1.517578125_k_13,resolution_1.666015625_k_19,resolution_1.666015625_k_13,resolution_1.042578125_k_13,resolution_1.042578125_k_7,resolution_0.241015625_k_13,resolution_0.241015625_k_7,resolution_1.992578125_k_1,resolution_1.992578125_k_19,resolution_1.191015625_k_1,resolution_1.191015625_k_19
resolution_0.730859375_k_1,1.0,0.4954521134296415,0.9374999999999997,0.48789312552184805,0.4620650313747861,0.4954521134296415,0.4954521134296415,0.5528554070473877,0.3952341824157761,0.6290322580645159,0.5528554070473877,0.8534642951951156,0.5528554070473877,0.5528554070473877,0.48789312552184805,0.4620650313747861,0.48789312552184805,0.22654867256637173,0.4972677595628412,0.4620650313747861,0.4954521134296415,0.6209116662374454,0.22654867256637173,0.5528554070473877,0.5528554070473877,0.4954521134296415,0.5528554070473877,0.4954521134296415,0.528713939067134,0.5835926449787838,0.6131090487238982,0.37365421152628225,0.28392554991539787,0.3409312927385222,0.546379044684129,0.5528554070473877,0.4954521134296415,0.5528554070473877,0.4954521134296415,0.4954521134296415,0.5528554070473877,0.5528554070473877,0.39879356568364627,0.37042546861053266,0.4620650313747861,0.5628907226806704,0.5528554070473877,0.5528554070473877,0.5528554070473877,0.6199270959902795,0.5189542483660132,0.5949547834364587,0.387223735997578,0.4972677595628412,0.3952341824157761,0.22654867256637173,0.3952341824157761,0.28625712476250775,0.4620650313747861,0.44365781710914465,0.6199270959902795,0.5528554070473877,0.83489784649365,0.5528554070473877,0.4366824380740326,0.44365781710914465,0.38772491989154567,0.4954521134296415,0.5528554070473877,0.4954521134296415,0.3479198767334356,0.3479198767334356,0.5528554070473877,0.5528554070473877,0.4620650313747861,0.44365781710914465,0.3571021106674272,0.4620650313747861,0.5528554070473877,0.5528554070473877,0.5528554070473877,0.5528554070473877,0.5528554070473877,0.5528554070473877,0.4954521134296415,0.7137199434229137,0.3649199874490115,0.5072894971734602,0.26286594761171034,0.22654867256637173,0.3854717506262176,0.31567985718536135,0.4954521134296415,0.5528554070473877,0.4954521134296415,0.5189542483660132,0.5528554070473877,0.4954521134296415,0.44365781710914465,0.387223735997578,0.387223735997578,0.569464755776543,0.5528554070473877,0.5370237239396117,0.22654867256637173,0.44434857635892994,0.4954521134296415,0.528713939067134,0.528713939067134,0.7137199434229137,0.48789312552184805,0.7840971838763113,0.3479198767334356,0.3477795612627074,0.41195270054330463,0.3461928934010153,0.47875354107648743,0.5528554070473877,0.4954521134296415,0.5149772346034027,0.5528554070473877,0.5370237239396117,0.5528554070473877,0.5975698663426491,0.6719908727895034,0.4620650313747861,0.7137199434229137,0.4954521134296415,0.6167807200238024,0.44434857635892994,0.7594771241830066,0.4954521134296415,0.5528554070473877,0.5975698663426491,0.3479198767334356,0.5528554070473877,0.5528554070473877,0.5528554070473877,0.5835926449787838,0.44365781710914465,0.4954521134296415,0.4954521134296415,0.592445791559804,0.4954521134296415,0.5528554070473877,0.5528554070473877,0.5528554070473877,0.5528554070473877,0.387223735997578,0.387223735997578,0.4620650313747861,0.387223735997578,0.343052662897947,0.5261395827968063,0.37042546861053266,0.28625712476250775,0.5835926449787838,0.4954521134296415,0.4954521134296415,0.4954521134296415,0.4462279293739966,0.6167807200238024,0.5835926449787838,0.4954521134296415,0.4620650313747861,0.5528554070473877,0.46076196678606324,0.4954521134296415,0.5528554070473877,0.21287703016241308,0.39965197215777276,0.31154551007941367,0.48789312552184805,0.535970268117866,0.4954521134296415,0.5528554070473877,0.4954521134296415,0.5835926449787838,0.5528554070473877,0.5528554070473877,0.4140805928670681,0.5528554070473877,0.528713939067134,0.3649199874490115,0.5903145004174781,0.28625712476250775,0.5370237239396117,0.5073774393146122,0.35986640690230987,0.3360527141512396,0.44365781710914465,0.6719908727895034,0.5528554070473877,0.6735193343122858,0.31154551007941367,0.5261395827968063,0.22654867256637173,0.5528554070473877,0.5304981773997569,0.5189542483660132,0.4954521134296415,0.4954521134296415,0.28101595571475113,0.37627118644067764,0.5835926449787838,0.4954521134296415,0.4954521134296415,0.38589420654911843,0.5528554070473877,0.5528554070473877,0.4954521134296415,0.5189542483660132,0.4954521134296415,0.4620650313747861,0.5261395827968063,0.31154551007941367,0.6356435643564357,0.343052662897947,0.5949547834364587,0.5528554070473877,0.5189542483660132,0.4954521134296415,0.39779827432311793,0.4620650313747861,0.5528554070473877,0.4954521134296415,0.22654867256637173,0.40636254501800717,0.4972677595628412,0.5835926449787838,0.5189542483660132,0.4954521134296415,0.28625712476250775,0.5528554070473877,0.5528554070473877,0.5528554070473877,0.4620650313747861,0.44365781710914465,0.3497698882314271,0.3383674937072995,0.3952341824157761,0.4620650313747861,0.528713939067134,0.8534642951951156,0.8138981437410758,0.3477795612627074,0.8619654913728433,0.31567985718536135,0.6719908727895034,0.4620650313747861,0.5528554070473877,0.6031464095407257,0.5528554070473877,0.5528554070473877,0.4954521134296415,0.5528554070473877,0.5528554070473877,0.5528554070473877,0.4972677595628412,0.4972677595628412,0.47969837587006925,0.3479198767334356,0.5528554070473877,0.44365781710914465,0.5264910687254013,0.31097362422663666,0.4620650313747861,0.528713939067134,0.5528554070473877,0.4954521134296415,0.3360527141512396,0.5911111111111113,0.31154551007941367,0.5975698663426491,0.5370237239396117,0.5528554070473877,0.5903145004174781,0.4620650313747861,0.4954521134296415,0.5528554070473877,0.528713939067134,0.5189542483660132,0.387223735997578,0.387223735997578,0.31154551007941367,0.40141442715700165,0.4178889847569745,0.44365781710914465,0.387223735997578,0.6457501426126641,0.5528554070473877,0.5528554070473877,0.5528554070473877,0.31154551007941367,0.31947868967946486,0.3587786259541983,0.5073774393146122,0.5528554070473877,0.4954521134296415,0.5528554070473877,0.4620650313747861,0.387223735997578,0.5528554070473877,0.5261395827968063,0.5528554070473877,0.3952341824157761,0.6719908727895034,0.7354040839804429,0.8534642951951156,0.6431246655965757,0.5528554070473877,0.5528554070473877,0.83489784649365,0.5528554070473877,0.4954521134296415,0.528713939067134,0.4620650313747861,0.38938053097345166,0.27546916890080436,0.37042546861053266,0.21330845771144272,0.338510209951107,0.5528554070473877,0.5370237239396117,0.5528554070473877,0.6735193343122858,0.5261395827968063,0.37365421152628225,0.4954521134296415,0.4954521134296415,0.4954521134296415,0.4954521134296415,0.22654867256637173,0.31154551007941367,0.5528554070473877,0.42857142857142855,0.387223735997578,0.6719908727895034,0.4620650313747861,0.387223735997578,0.4954521134296415,0.5528554070473877,0.5261395827968063,0.7970939283860926,0.5528554070473877,0.4949019607843138,0.4954521134296415,0.4954521134296415,0.4972677595628412,0.4954521134296415,0.5528554070473877,0.5370237239396117,0.5528554070473877,0.5528554070473877,0.4954521134296415,0.387223735997578,0.2649408756791306,0.5835926449787838,0.5528554070473877,0.5528554070473877,0.4972677595628412,0.31154551007941367,0.387223735997578,0.3479198767334356,0.5528554070473877,0.592445791559804,0.5528554070473877,0.343052662897947,0.5189542483660132,0.4620650313747861,0.8534642951951156,0.528713939067134,0.7557738253251925,0.22654867256637173,0.8534642951951156,0.5528554070473877,0.5073774393146122,0.39779827432311793,0.387223735997578,0.387223735997578,0.22654867256637173,0.3952341824157761,0.3952341824157761,0.48789312552184805,0.5528554070473877,0.4954521134296415,0.4954521134296415,0.5528554070473877,0.338510209951107,0.535970268117866,0.5189542483660132,0.5528554070473877,0.5528554070473877,0.8534642951951156,0.23955916473317887,0.6314329738058552,0.5528554070473877,0.4954521134296415,0.4972677595628412,0.4620650313747861,0.5370237239396117,0.5528554070473877,0.3479198767334356,0.4178889847569745,0.535970268117866,0.40141442715700165,0.4954521134296415,0.5189542483660132,0.4954521134296415,0.5189542483660132,0.5528554070473877,0.5528554070473877,0.5528554070473877,0.5528554070473877,0.44365781710914465,0.45254388574828924,0.4972677595628412,0.7951572502087391,0.4620650313747861,0.387223735997578,0.31097362422663666,0.4954521134296415,0.5528554070473877,0.5528554070473877,0.23553851070629567,0.535970268117866,0.4954521134296415,0.5949547834364587,0.6392156862745101,0.3854717506262176,0.6100514683620951,0.48038908064010033,0.4972677595628412,0.4954521134296415,0.5528554070473877,0.5528554070473877,0.5528554070473877,0.8138981437410758,0.8534642951951156,0.528713939067134,0.4620650313747861,0.32374560562480037,0.5528554070473877,0.4954521134296415,0.3952341824157761,0.387223735997578,0.4620650313747861,0.5528554070473877,0.4251710800357036,0.5528554070473877,0.4954521134296415,0.4954521134296415,0.5949547834364587,0.5528554070473877,0.5189542483660132,0.5189542483660132,0.4620650313747861,0.5903145004174781,0.31154551007941367,0.6100514683620951,0.31154551007941367,0.387223735997578,0.5528554070473877,0.5528554070473877,0.48789312552184805,1.0,0.5528554070473877,0.5858964741185296,0.4620650313747861,0.4954521134296415,0.4620650313747861,0.4954521134296415,0.5528554070473877,0.4954521134296415,0.40141442715700165,0.5261395827968063,0.546379044684129,0.387223735997578,0.8534642951951156,0.4467973856209153
